Phase fields     scores        Norm. score
Ce O S Si        13.221284718501977 0.5570999674413668
As Co O Sm          13.22570370565 0.5574774418922533
Eu N O Ta         13.2272000161586 0.557605258282905
Br Ce S Si       13.227486739064949 0.5576297504500024
Cl F Rb Sb       13.228369168188557 0.5577051284580659
N O Sm Ta        13.236799374344079 0.5584252453836935
I La N Na        13.245842664585084 0.5591977325857581
As F O Rb        13.248360425173702 0.5594128022983008
Cl O Pr W        13.251749484251889 0.5597022992286397
Ce I S Si        13.261123856188933 0.5605030677714795
F Li O W         13.26120356997791 0.5605098770057481
F O Rb Se        13.264888970075788 0.5608246876923706
Cl Cr K O        13.27374212166906 0.5615809330545652
Ce Cl O P        13.274637192488155 0.5616573909293282
B F K O          13.290006039740932 0.562970213751206
F Na O W         13.291465345062845 0.563094869120551
C N O Pr         13.295648352678542 0.5634521859558124
Ce O Si Te       13.29750796529642 0.5636110359882478
Ce O P Zn        13.305039606294962 0.5642543965491572
Ce Ga O S        13.308306007568554 0.5645334159230152
As Ce Ni O        13.3152383695575 0.5651255854513411
Bi F K O         13.317888633571838 0.5653519737435014
Ce Cl O Si       13.32209349977574 0.5657111577619658
As K Nb O        13.33558576912966 0.5668636813595677
Br F K Pb        13.335907893761638 0.5668911975786696
Ce Cl O Te       13.33998239667337 0.5672392458299369
Hf N O Ta        13.343025430996365 0.5674991849679397
Cl Gd O W        13.345226060363506 0.5676871650036682
Co I N O         13.347872449633902 0.5679132223111945
N O Sr W         13.349478577546959 0.568050419418071
Ba Br O Pr       13.350026476784315 0.5680972215373892
F K O V          13.385987777582613 0.5711690730312532
F Mo O Pr        13.388934122857506 0.5714207528908023
Cs O P S         13.390942309281565 0.5715922942513689
Cl Co O Sr       13.396748586091059 0.5720882724194302
F K O Ti         13.406627795589108 0.5729321647086721
F O Rb S         13.409748871903425 0.5731987702742599
Li N O Ta        13.411430548304052 0.573342420811053
F O P Rb         13.420267342179786 0.5740972688801042
F Nd O Ta        13.42701860062767 0.5746739683567147
Eu N O W         13.43052579667699 0.5749735566692679
F O Rb Sb        13.433037893690353 0.575188142593356
Ba F O Ta        13.43656438024919 0.575489378721176
Br F Rb Sb       13.43914219278025 0.5757095781327283
Cl N Na W        13.439994306207693 0.5757823665426844
As Co La O       13.453191191031523 0.5769096580883328
La N O Ta        13.46409939020951 0.577841447739886
Co La O Se       13.469468388009147 0.5783000730828312
As Cs O Sn       13.470259717417917 0.5783676692590681
F K O Tc         13.475122210430852 0.5787830284394676
F N N W          13.478842080741122 0.5791007836072715
F Gd Mo O        13.481459533561393 0.5793243691333111
Ba N Nb O        13.482775980791319 0.5794368214167402
Ba Mo N O        13.501739958972678 0.5810567440394719
K Mo O S         13.514876707892535 0.5821788987140297
Au Br Cl K       13.521895968006541 0.5827784911700412
Br Cl Cu Rb      13.547990454117624 0.585007509152221
Br Ce O Te       13.549019240204812 0.5850953891234295
Cl K N Ti        13.553894819621076 0.5855118661579316
Br Gd O W        13.554182034711287 0.585536400367883
I N Na Nd        13.560322862765185 0.5860609562491272
Ba F O Re        13.580472678874763 0.5877821743737021
Cl Cu I Rb       13.580833768289272 0.5878130190048129
Ba Cl N Ta       13.583506847514366 0.5880413561958644
Co Na O S        13.58965385621758 0.588566440034562
Cl K Nb O        13.594703537300576 0.5889977890134368
Cl K Re Se       13.597443112743385 0.5892318063801532
Br Co O Sr       13.604913256129839 0.589869913751457
As B Cs P        13.608666462877368 0.5901905165521977
Cl K Mo O        13.613511598357318 0.5906043930341836
Br Cl K Pd       13.61745223217031 0.5909410060486328
Co La O P        13.622513527345705 0.5913733471152878
Ba F O W         13.636768871412357 0.592591053343778
N Na O W         13.641488304226007 0.5929941921740466
F K O Zr         13.64275655677403 0.5931025276179204
Ba N O Os        13.655469004626832 0.5941884380566544
La N O W         13.663900442303431 0.5949086601800851
F K N O          13.680650813081742 0.5963394941698436
Cl Cr F K        13.692399414635473 0.5973430718612088
C K N Se         13.696280042393374 0.5976745590963933
Bi Cs Se Te      13.715504482235055 0.5993167306234354
As Ce F O        13.725079199505515 0.6001346128717878
Cl K Re S        13.738797058817385 0.6013064065968297
F I O Rb         13.74805306003424 0.6020970637903692
Au I K O         13.754614762692372 0.6026575712154411
N O Rb S         13.756762589462802 0.6028410407987663
As Co Nd O       13.762934333561931 0.6033682375605577
Cl K O Os        13.765992512536597 0.6036294703703644
Ba Cl N W        13.781576875822665 0.6049607027946228
Ba N O Ta        13.782902977236299 0.6050739797484059
Cl F Sb Xe       13.78747614003708 0.6054646240429501
C F K O          13.789763670778562 0.6056600272839209
I N Na Pr        13.803351663535866 0.6068207276736048
As F O Xe        13.806657865592193 0.6071031468714734
Ce O Se Ti       13.81378437580176 0.6077119007415311
Br K Mo O        13.818411271433986 0.6081071349500914
F O Se Xe        13.822518831625745 0.6084580069883962
As Ce Mn O       13.833181090059668 0.6093687881273194
C K N S          13.836624314432337 0.6096629119131138
F Gd Nd O        13.841188651614821 0.6100528023142192
Ce Mn O Se       13.849011679665582 0.6107210534583889
Cl Cs Ho Se      13.856056187365445 0.611322802589287
Bi Ce O S        13.867703955845796 0.612317767015275
C Co N S         13.881361611052801 0.613484418043436
Cr F K O         13.890232465057922 0.6142421755639531
Ag Ce O S        13.895195190436405 0.6146660966966454
Cl Cs Dy Se      13.898195816368064 0.6149224132660155
Ce Cu O S        13.912833966835592 0.6161728192130447
Cl Cs F Sb       13.914943222114195 0.61635299397966
Ba N O Re        13.923232035594035 0.6170610329967473
Ba Co O S        13.927566412159877 0.6174312799242273
As Cs F O        13.933949475295549 0.6179765277765982
Cl O P U         13.93648622060926 0.618193219183986
B Ce Cl O        13.937256598634564 0.6182590256713858
Br K Re S        13.941855567005918 0.6186518743044492
Cs F O Se        13.949665709730061 0.6193190247706964
F O S Xe         13.961594187976003 0.620337967715081
N Nd O W         13.968972172091604 0.6209682027461875
C Cl Co N        13.977410553671357 0.6216890180250054
Ba N O W         13.978147852546462 0.621751998857195
F O Sb Xe        13.983964191727999 0.6222488365634793
Ce Cu O Te       13.985288608683126 0.6223619696290751
Cl Cs Ho S       13.994798265302187 0.6231742943293201
Cl F K Nb        14.003768638635506 0.6239405528937424
B Cl Cm O        14.007532368953319 0.6242620546287354
Co F O Sr        14.007826408822686 0.6242871718183793
N O Pr Ta        14.012927661332439 0.6247229260818464
Fe In S Se       14.018887048758716 0.625231983117091
Ba Cl Co O       14.023298890567682 0.6256088472057287
Cl K O Re        14.031646604582138 0.6263219175673789
F O Te Xe        14.033797089496227 0.6265056142120841
Cl Cs Dy S       14.036521377078714 0.6267383256739666
Cl Cr O Rb       14.060678284342877 0.628801833667817
Br Cl Cr Rb      14.066510215410098 0.6293000032490966
Cl Cs Ho Te      14.066830736378853 0.6293273824816287
Cl K O W         14.086139765973451 0.6309767797528215
Cs F O S         14.087485894661816 0.631091767457116
Br Cl K W        14.091961159859347 0.6314740492371769
Br Cs Se Tc      14.092660263043472 0.6315337673539545
Cs F O P         14.09749869871807 0.6319470715316412
Cl Cr I Rb       14.098145627609354 0.6320023328663812
Cl Cs Dy Te      14.108340825505158 0.6328732172112534
Cs F O Sb        14.109656306164986 0.6329855869292649
C K N O          14.127446132661499 0.6345052123011458
Br C K N         14.13325051273407 0.6350010284479772
Cs O S V         14.138913433490584 0.6354847609937799
F Hf K O         14.150163434010594 0.6364457476693509
Br Mo Rb Se      14.158470494305673 0.6371553453482615
Cs F O Te        14.159046836271267 0.6372045770748308
F O Rb V         14.166690251601148 0.6378574855146839
As Cl Hg U       14.189554012331222 0.6398105315946351
F K Nb O         14.197263549285495 0.6404690882120062
As Co La N       14.202291264972525 0.6408985608840468
Br Cl Cs Hg      14.202459115251033 0.6409128988283753
Cl K O Pr        14.205865379411177 0.6412038654346031
As Ce O Ru       14.213542059022018 0.6418596153437278
F K Mo O         14.215274392687144 0.6420075930764281
Br Cl Cs Cu      14.219139895564807 0.6423377883287045
Br Cs S Tc       14.229095498612745 0.6431882062339597
Cl Cs Cu I       14.250436479865693 0.6450111749166022
Cl Fe O P        14.259232154510281 0.645762510538416
Ce N O Si         14.2706571457965 0.646738445106157
Cl Fe O Sb       14.271251982708575 0.6467892566901762
Br Nb Rb S       14.276366427970567 0.6472261378921789
Ce Cr O Se       14.283610463220834 0.6478449308727202
Mo O Rb S        14.288538635310319 0.6482659004277437
Cl Fe O Te       14.320085173894237 0.6509606383689207
Cl N Rb Ti       14.32544968524796 0.6514188804750173
Br Cs F Sn       14.329563048508989 0.6517702482174991
Cl Nb O Rb       14.364066561051317 0.6547175739313608
Br Mo Rb Te      14.364808409325518 0.6547809433779244
Ce O P Ru        14.373910374141639 0.6555584426228582
F O Rb Zr        14.40955413503903 0.6586031695300893
Cs F I O         14.409887472367624 0.6586316435493283
Cl Hg Te U       14.410659332608594 0.658697576649124
Ce Cr O S        14.418238910633589 0.6593450320403935
Ba Cl Co F       14.420210941298157 0.659513484938605
Cl F K Re        14.428329018054022 0.660206939448209
Cu Fe S Se       14.445760997648234 0.6616959971677239
Br Fe O Sb       14.466838810944429 0.6634964857714164
F K O Ta         14.48259157124775 0.6648421028429922
Fe I O Sb        14.497600686972037 0.6661241970257873
Cl K N Os        14.49894043742094 0.6662386398942739
Br Fe O Te       14.515013999837208 0.6676116602140074
Fe Mn S Se       14.51799819999409 0.6678665736767133
Cs Mo S Se       14.519007649489929 0.6679528018962979
B Ce F O         14.525613567659036 0.6685170862560309
F O Sb U         14.53667457556071 0.669461928986748
K Mo N O         14.543080079361284 0.6700090937439157
C F O Rb         14.548815278198562 0.6704990003581045
Cu O P U         14.555370668651436 0.6710589685880762
Fe S Se Tl       14.565390256861967 0.6719148521720726
Er O S U         14.57249548925747 0.6725217884692561
F O Te U         14.58461908825099 0.6735573988296303
Ba Co F O        14.608190846062174 0.6755709227522327
F K O Re         14.616204516106746 0.676255458732615
Ag Fe S Te       14.63130018457938 0.6775449463406584
Cr F O Rb        14.644077363786664 0.6786363861986165
O S U Yb         14.651749847861888 0.6792917777207511
Cl Cs O Ru       14.655375917125339 0.6796015203061555
As F Fe O        14.67949277314203 0.6816616070810396
K N O Os         14.68591263801198 0.6822099985756006
O Rb Re S         14.6874689695001 0.6823429420203767
Br Rb Re S       14.693052118415482 0.6828198603730353
F Fe O Se        14.694411642180796 0.6829359922986528
Cl Cr Cs O       14.708452258499923 0.6841353562609472
Br Cl Cr Cs      14.71402744543508 0.6846115944930236
Ce Nb O S        14.714256611824796 0.6846311701229637
Cl Cs Nb S       14.725139740680918 0.6855608182417042
Cl Cs Mo S       14.742505694558739 0.6870442359762613
F O Tc Xe        14.771394990029767 0.6895119894634654
Br Cs Mo Se      14.801965435809679 0.6921233485481616
I N N Rb         14.803811638544692 0.6922810530945394
Cs F O V         14.809828044565238 0.6927949807170566
Bi Br Fe S       14.818466785584008 0.6935329109063025
Ce Cl Mo O       14.822175515733816 0.6938497144700814
F Fe O S         14.825310078677454 0.6941174720774889
F Np O P         14.825643406138568 0.694145945253838
Cs F O Ti        14.828486327925132 0.694388790572086
Cl Fe N Se       14.82889508499359 0.6944237070234803
Cs I Mo Se       14.832032270054862 0.6946916886148867
F Fe O P         14.834824894719771 0.6949302375010031
C N O Rb         14.869269589810804 0.6978725389673638
Ce F S Sr        14.873325119479425 0.6982189665045887
B Cl Fe O        14.878065416586011 0.6986238875843328
Ca Fe O Se       14.883682450262652 0.6991037004083309
F Hf O Rb        14.890855217630383 0.6997164056126651
F Fe O Te        14.893326270795354 0.6999274855287893
Ce F S Y         14.90455930588395 0.7008870229996682
Br K N Th        14.910150541110722 0.7013646320934064
Cl Fe O Pb       14.913583524100135 0.7016578810496544
Br Cs Nb S       14.91477564063454 0.7017597128765286
Cs Mo O S        14.926427246918005 0.7027550051316266
Br Cs Mo S       14.931921047942277 0.7032242912950513
Cr Fe S Se       14.933140161953522 0.7033284292743098
F Nb O Rb        14.935619712321627 0.7035402350303116
As Fe O Tb       14.947986537271722 0.7045966220033629
Ce N O Ti        14.95105380785583 0.704858631427848
F Mo O Rb        14.952741219007521 0.705002771833006
Cl Fe N S        14.958616742895176 0.7055046651580774
F N O Xe         14.959124240238927 0.705548016105872
Cs S Se W        14.963061805455348 0.7058843669976284
C Ce F O         14.984217399535225 0.7076914997162796
K N O W          14.986420975758172 0.7078797314754777
As Fe P Sr       14.996108675245472 0.7087072647816028
Cl Cs Nb O       14.998743353864443 0.7089323217531774
Br Ce Mo O       15.01058556642957 0.7099438957939181
Ca Fe O S        15.012930716530105 0.7101442209401104
Cl Cs Mo O       15.015792885046373 0.7103887103339085
Br Cl Cs Mo      15.02125400194853 0.7108552045858304
Cl Cs I Pd       15.048998096899483 0.7132251338606103
O Se Sm U        15.049793378992112 0.7132930676791888
B Br Fe O        15.06577653385637 0.7146583652923598
Ce Cl O Ta       15.078737333722893 0.7157654902168716
C Cs N Se        15.09087223879599 0.7168020663542515
B Fe I O         15.095317918650842 0.7171818209237544
Ca Cl Fe O       15.101784474306553 0.7177342007935074
C Fe O Se        15.111262722606499 0.7185438425626618
O S U Y          15.12831688821712 0.7200006270210842
Cl Cs Re S       15.129470663290538 0.720099183680721
Cs N Tb Te       15.137705397652491 0.7208026032036462
Fe N O S         15.139913178887904 0.7209911941593564
Ce Cl Nd O       15.150103602079978 0.7218616706440993
Cl Cs O Os       15.15417063990022 0.7222090812195345
C Cs F O         15.175767526682934 0.7240539096171061
Br Cs Re Se      15.187415486519662 0.7250488903889525
Br Cs Mo O       15.201803445463101 0.7262779247173264
F O Rb Ta        15.207100398261217 0.7267303959017551
Cs I Re Se       15.216720726136138 0.7275521742550972
C Cs N S         15.218360961244803 0.7276922848338868
Cl Fe N O        15.22802602681439 0.728517884727359
Br Cs I Pd       15.234603235672695 0.7290797167080817
C Fe O S         15.238580855536169 0.7294194891092013
As Ca F Fe       15.243862688454838 0.7298706687378952
Mo N O Rb        15.26471821220211 0.7316521691384988
Cr Cs F O        15.267118125610642 0.7318571722230796
Fe O Se Sr       15.26996568160361 0.7321004134000298
F O Tl U         15.312391084907063 0.7357244352129916
Br Cs Re S       15.314100514860613 0.735870456486969
As Fe O Sm       15.334865789312063 0.7376442476994168
Cs I Re S        15.343163789658831 0.7383530714681755
Fe O Se Sm       15.349147670452036 0.7388642207521454
Ce F Mn N        15.355717746335012 0.7394254434267408
Cl Cs F Nb       15.370487110447456 0.7406870577789775
Ce F Mo O        15.376710150093764 0.7412186362594432
F O Rb W         15.384281115168696 0.7418653559236134
Cl Cs O Re       15.395890502464667 0.7428570417891495
Fe O S Sr        15.395971464523727 0.7428639576519407
N O Os Rb        15.400859518693734 0.7432815002928043
Br Cl Cs Re      15.401216841156634 0.7433120231470141
Br Fe N O        15.411475227933922 0.7441883051514718
Cs I N N         15.420399899298715 0.7449506598064927
Fe I N O         15.440355216064985 0.7466552635960729
F O U Zr         15.44356341758769 0.7469293114870372
Br Cl Cs W       15.450880468730071 0.7475543415605731
Bi F Fe O        15.454612763859922 0.7478731580693109
Cl La O U        15.463029667284124 0.7485921386618758
F Fe O Pb        15.464840818808606 0.7487468490976101
F N O U           15.4770491772536 0.7497896996979604
Cl Fe O Sr       15.482627133193587 0.7502661744612916
C Cs N O         15.483251343282285 0.7503194951324269
Fe O P Sm        15.48362458717215 0.7503513780113896
I Se Ta U        15.488483478307046 0.7507664295156431
Cl Fe La S       15.494282111081645 0.7512617547223405
Fe Na O Se       15.525896971811386 0.7539623288118507
F Fe O Ti        15.531148279316069 0.7544109009281229
As Fe La O       15.53149134787184 0.754440206198849
Fe La O Se       15.545592588323771 0.7556447487372459
Cs F Nb O        15.546981385975565 0.7557633812685118
Br Cs F Nb       15.552255979127784 0.7562139424688716
As Ba Fe P       15.558384057961696 0.7567374092985637
Cs F Mo O        15.563430341264322 0.7571684680355252
Co F K O         15.57573228037674 0.7582193123932384
F O Os Xe        15.584096677107132 0.7589338078097315
As F Fe Sr       15.621241893702345 0.7621067906149958
Br Fe O Sr       15.663094680598304 0.7656818989424128
Br Fe La S       15.674615471062415 0.7666660167749743
Fe La O P        15.67838464476766 0.766987983489749
N O Rb W         15.68767852697984 0.7677818765170739
Fe I La S        15.703011515716128 0.7690916362674006
Cl Fe Li O       15.709546044136347 0.7696498224409748
Cl Fe Mo O       15.710079441659389 0.7696953858088614
Cl Nd O U         15.7332544229984 0.771675016674992
Ce I N Na        15.738874649765052 0.7721551022560403
Am F K O         15.75861931157202 0.7738417116812047
As Fe Nd O       15.800545298707492 0.7774230728487618
Cs F O Ta        15.807966236919183 0.778056977063164
Fe Nd O Se       15.81440663349836 0.7786071223975558
F O Re Xe        15.819248585887031 0.779020726976595
Fe N O Ti        15.831731396452826 0.7800870215608557
Cs Mo N O        15.863401782805449 0.7827923387064782
F O W Xe         15.867603880004886 0.78315128619372
Ce N O Ta        15.922995940950145 0.7878829333084134
Cs F O Re        15.930466797450086 0.788521101594608
Fe Nd O S        15.936108138084206 0.7890029907440451
Cl O Pr U        15.943194653004928 0.7896083281751803
Ba Fe O S        15.944151794049548 0.789690088152781
Ba Br Fe S       15.949295039472398 0.7901294294942997
Fe O P Th        15.970609766745367 0.7919501555348295
Ba Fe I S        15.977202907680137 0.7925133484499957
Cs F O W         15.978485518199667 0.792622910366639
Cs N O Os        15.994448034843822 0.7939864450417119
As Fe O Pr       16.009603141280977 0.7952810099021365
F Fe O Sr        16.01430831994563 0.7956829311282615
Fe O Pr Se       16.02328362647442 0.7964496110913414
Ba Cl Fe O       16.027843961081185 0.7968391595882903
As Fe Gd O       16.08706271978042 0.8018976871814766
Cl Fe O W        16.12135948148228 0.8048273520247907
Fe O Pr S        16.14341053165408 0.8067109755286083
Fe O P Pr        16.152148907237763 0.8074574166053986
Ba F Fe Se       16.175335014458124 0.8094379978558167
As Fe La N       16.184682494311843 0.8102364692490953
Ba Br Fe O       16.202239785555914 0.8117362312192992
F Fe Nb O        16.218544642245508 0.8131290089349913
Co S Se U        16.23463888647302 0.8145037959164241
F Na Np O        16.25014980168527 0.8158287543302821
Cs Gd N Te       16.263499320189666 0.8169690840027285
Cs N O W         16.270806728329262 0.8175932903609963
Ba F Fe S        16.29434098848529 0.8196036111951285
Cl O Pu Rb       16.37154135350252 0.8261981461908231
Fe K S Se        16.474936281366908 0.8350302478269592
Ba F Fe O        16.542010460084473 0.8407597935196738
Ce F K O         16.605197899829722 0.8461573299509513
Cl K O U         16.64319455082989 0.8494030431633671
Cl Fe K S        16.67223489827472 0.851883699666342
F K O Xe         16.672690235151894 0.8519225950131547
Cl O Rb Xe       16.814955116198526 0.8640750082369911
Cl Cs O Pu       16.93113287155421 0.8739990322133447
Ce Ce O S        17.049329976373524 0.884095551108647
F K O U          17.13891049272245 0.8917476114306874
Ce F O Rb        17.240737837915443 0.9004458085343412
Cl Cs O Xe       17.360259490703235 0.910655471686535
F K Np O         17.394538771853714 0.9135836433230758
Ce Cl Fe S       17.672934263552815 0.9373644740515782
As Ce Fe O       17.705565532766585 0.9401518708046396
Ce Fe O Se       17.71793656914433 0.9412086175221939
Cl Cs Fe Se      17.726975743543296 0.9419807531447769
F O Xe Xe        17.736792016674244 0.9428192693444718
Ce Cs F O        17.77298329545464 0.9459107657953366
Cl Cs O U        17.808488503653916 0.948943657387848
Ce Fe O S        17.82664751677384 0.9504948190627941
Br Ce Fe S       17.831247783364574 0.9508877785910991
Cs F O Xe        17.83605723262093 0.9512986067189715
Ce Fe I S        17.856214548688303 0.9530204654976951
Br Cs O U        17.965607554788075 0.9623649291779918
Cs Fe O S        17.98795459841637 0.9642738367488853
Cl Cs Np O       18.05463898815881 0.9699700862643493
O Te U U         18.13064566673731 0.9764626553303187
Cs F O U         18.27261860833175 0.9885901307843171
Fe Fe S Te       18.406190735680312 0.9999999999999999
