element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
Ir,0.967271299384352,0.239210468858105,0.0499197000836579,-0.130647657064667,0.353516947425564,0.655470992746619,1.2277434683800892,-0.627523430963223,0.7238969978807479,0.042857619058956,0.312731247541458,0.9834733549230792,-0.234920078425371,-0.580393209120706,-0.6061219262184631,-0.5461055958712899,0.41365297698828,0.9977609103103732,0.967147429123328,0.96793280392696,0.9691275887401772,0.9714111329545252,0.9742685794362772,0.977484792201288,0.9808370795389232,0.9840273598538012,0.98700114975721,0.9895683461279172,0.991751368486082,0.9935684760965072,0.9950331758034212,0.9962076374457912,0.997155789735802,0.997963485497891,0.998685898096928,0.9993604507380492,1.000024945762407,1.00074387787752,1.001474279502171,1.003090339547422,1.0048002891311858,1.0057180024246428,1.006626920648172,1.0084027390353092,1.010031633504098,1.011454218909168,1.012636209230562,1.013119709012299,1.013534216816608,1.0141868790504371,1.014516695768703,1.014628600630646,1.014544592950188,1.014411216903228,1.0142388919439889,1.013839367031961,1.013238191000456,1.011178149869834,1.008241829695976,1.004390591327067,0.999113988841908,0.9836737421067728,0.96176964599249,0.9356821353367052,0.909518582591354,0.8880011522349269,0.8745755150976781,0.8715737811739391,0.879174487105254,0.8963175358711709,0.920440845617344,0.948900677361474,0.9782428326621112,1.005755576442977,1.061586587064637,0.981106033441564,0.869531766282264,0.84443255322161,0.9469308884651528,1.041422213070753,1.315160600669587,-0.309666306196118,-0.4394666209178421,-0.51096314088158,0.274547825330282,-0.44780316079175,1.591558903450436,0.442745019776957,-0.5701889578367061,0.7658981944238941,1.81649172351224,-0.266499757487062,-0.5070706922049,-0.4445982406251151,-0.4400463509963141,0.5307217547931861,0.5942690822858231,0.419831952370011,-0.604621335699217,-0.4495338729136929,0.455147598825049,-0.5975381977633191,-1.066317630640214,-0.910124032070695,2.5211272046907194,-0.5520303058030911,2.6333174428940667,3.644097501354075,3.6774816550779272,1.225125908075762,-0.148911230738975,1.29536830790699,-0.101017297115612,1.13316722640928,1.6289007749334834,1.6562959529014232,-0.8097923772682679,1.7832723140237732,1.556469419335488,1.60540235681197,0.9201453152360012,0.8836479137644191,1.4247471371510991,1.3713751151337672,1.623285246953345,0.271145399490334,1.6770767392831731,2.994196897439851,-0.607143462563407,-0.3223819091215419,-0.8919958294322221,-0.8319658109007191,-0.8319661194690341,-0.216545013446606,-0.7263735568998311
Pt,1.005778522753645,0.337708897211443,-0.278204929035234,-0.215021072811731,-0.141406778970225,0.157516285078644,0.5101359540585261,-0.731764509252489,0.8520521850408481,0.092269932797513,0.2832623415231289,1.5742549220302502,-0.227555650810356,-0.580393209120706,-0.6061219262184631,-0.5461055958712899,0.3859014851211911,0.5614353002683531,1.002316426545995,1.0032711244343209,1.004881999095622,1.007915674568997,1.011745913035974,1.016122640226595,1.020715107197678,1.025259860605936,1.029518971141116,1.033371621506822,1.036689588315968,1.039485117884468,1.041728576071751,1.043475425477021,1.044821071727117,1.0457679861655071,1.046441547847744,1.046872574221414,1.047132461897754,1.047279844913865,1.04734694167825,1.047262702293155,1.047113954353226,1.047026052297957,1.04690488430118,1.046764272138662,1.04660258500965,1.046414891830346,1.046274168371595,1.04616288480545,1.046109334705623,1.045928222090075,1.045820735831746,1.0457135437086391,1.045643652924815,1.045616131397117,1.045600720348401,1.045564642387636,1.045601403598024,1.045693445806506,1.045428623088304,1.044473950889164,1.04203673307198,1.0317330366779371,1.0131898668706991,0.9885661861291952,0.9618608910318832,0.9380773071049112,0.9212313439864612,0.9139924261648892,0.917381064519228,0.930888101916368,0.952042294048092,0.978586113706336,1.007487731303729,1.0353227357234,1.102730343565737,1.034971364247916,0.924855962981322,0.8895145334466971,0.981856154949257,1.0810690200391222,1.315160600669587,-0.518958016590736,2.25226643220394,-0.51096314088158,-0.323356327611221,-0.44780316079175,1.7182630241150516,-1.9677556434531465,-0.5701889578367061,1.235010838508529,1.81649172351224,-0.38064738088624,-0.4792159120277249,-0.558956843200604,-0.29677544602077,0.7830479256590801,0.5777954608830901,0.333288009516375,-0.517356400649845,-0.4495338729136929,0.4007519101849829,-0.7036104803860239,-0.967206826869159,-0.83574185594614,2.2730243857719903,-0.4430608622050109,1.632823790405712,0.4217887805450201,0.5565486869520211,-0.4130168291905401,-0.292674141073807,-0.107480140475568,-0.101017297115612,0.106575697128255,1.733153828710574,1.490038651473235,-0.7390170290332231,1.205068630153575,1.040481378681464,1.071690259901562,0.6552738883803191,0.4567859058336599,1.082861070746984,0.988349054563714,0.8522088712089381,-0.237138768266597,1.1537109179427592,2.141804685055668,-0.598014013281958,-0.3223819091215419,-0.1603737309028869,-0.748625104756073,-0.7486250263676841,-0.216545013446606,-0.6778660637116711
Au,1.031063665757171,0.4362073255647809,-0.208073231197051,-0.199000803998997,-0.6363305053660151,-0.8383931302573031,-0.6858765698107451,-0.956356650657542,1.268556543311177,0.339331501490302,0.345147044161622,1.76765125388733,-0.237323621580927,-0.6745131033718139,-0.6061219262184631,-0.6746164576683521,0.462218087755687,0.779598105289363,1.0374854239686608,1.038539049880911,1.040354323373314,1.043642018590914,1.047837828616346,1.0526179088789651,1.057683116621875,1.062694631025637,1.067446179419305,1.071777510900229,1.075520059981167,1.078719581721172,1.081269035976385,1.083295877130341,1.084816959994971,1.0859082834872231,1.086654775011074,1.087084246837318,1.0872655149842978,1.087294335600826,1.087160183052701,1.086619281130519,1.085866148754974,1.085463107003728,1.0850606756756949,1.084196633159926,1.083354357041806,1.082576327625964,1.081846428108396,1.081494765415444,1.081190230893792,1.080622248203167,1.080189858469181,1.0798762039230692,1.079726966129331,1.079729978598063,1.079740768645538,1.079851924516021,1.080133285080995,1.081259969030588,1.082554153229573,1.0835295320009508,1.08334482861628,1.077584400411223,1.063005712682505,1.04084037142655,1.014769062266364,0.9897819548161952,0.9701871081021568,0.9592311472771212,0.958478271145442,0.967870567918207,0.985636626614112,1.0096277374984242,1.037050509278408,1.0645558028085642,1.1407883183292549,1.085408901275681,0.99124499902019,0.941185418473912,1.016781421433362,1.120149444050801,0.7498722723116059,-0.7282497269853551,2.25226643220394,-0.51096314088158,-0.6223084040819731,-0.44780316079175,1.8449671447796687,-1.9677556434531465,-0.5701889578367061,1.4695671605508471,1.81649172351224,-0.38064738088624,-0.4513611318505501,-0.215881035474137,0.324065142206588,0.6884256115843701,0.5572034341296739,0.2142900880926269,-0.40100315391735,-0.4495338729136929,0.346356221544916,-0.929441791776298,-0.785503686622225,-0.7223395218546059,1.9709127899457832,-0.212045641777081,1.5216578290181162,-0.31350314232416,-0.223684555079454,2.2249313345763233,-0.332205973560594,-0.575096289936421,-0.101017297115612,3.257149700783814,1.21188855982512,0.7917579854748491,-0.6123664058757751,0.131261788680348,-0.01134039649789,0.004266066080746,1.193575452812589,-0.076791604079788,0.301407204680438,0.3728395144436789,0.07398102735807,-0.4489238381653181,0.187863084014539,0.9737939742137168,-0.5721670010305849,-0.3223819091215419,0.5709411902301761,-0.5848766363561589,-0.5848762235004721,-0.216545013446606,-0.577257929691785
Hg,1.079730658041867,0.6003713728203439,0.009595950481096,-0.1498719796399469,-1.131254231761806,-0.8383931302573031,-0.9250790745846,-0.8663302648622679,0.403509029980495,0.1416822465360709,0.7017208069834111,-1.1889866258588178,-0.237573990659631,-0.862752891874029,-0.8253827463041341,-0.8031273194654142,0.8299253549946279,1.4340865203523931,1.072654421391328,1.0596223705820171,1.075368257774652,1.078519419784587,1.082473279099477,1.0870063078146122,1.0917411078115151,1.0964040088335218,1.100819208029123,1.1047860143081378,1.108205766826134,1.111047883988143,1.113390952451292,1.1152130330356729,1.116568250010104,1.117571507411199,1.118309501932646,1.1187721497917542,1.119108920561406,1.119297876945026,1.119368647984842,1.119416430161656,1.1193185353884298,1.1192294382279708,1.119145361046574,1.1189299705141729,1.1187047699927848,1.1184144811092318,1.118126358794868,1.1179709984338593,1.1178131444968271,1.117481575236793,1.117222085638464,1.1170652859883248,1.1169515985232028,1.1169643172483978,1.117033027974804,1.117191810458696,1.117501118183342,1.118870545313527,1.1206598953877729,1.122585113112738,1.123711045760548,1.121375028695822,1.1105754334013478,1.091546331164984,1.067205681172551,1.042097287342967,1.020785683094219,1.006819931823755,1.002089068390997,1.007398928318723,1.02136619218221,1.0423269237260122,1.0677258649188,1.094457054284246,1.180286324570311,1.140008759320301,1.050354535493393,0.9949370102807472,1.054035039016407,1.157530719192406,-0.945992712762334,-0.9375414373799732,-0.4394666209178421,-0.51096314088158,-0.6223084040819731,-0.44780316079175,1.971671265444285,0.442745019776957,-0.5701889578367061,1.4695671605508471,1.81649172351224,-0.4719654796055831,-0.200668110255975,0.5846291825542851,0.968784214596538,0.246854812569056,0.3306911398420999,0.143973134524048,-0.139208348769235,-0.07481609963151,0.291960532904849,-1.2054578390310773,-0.554245144489764,-0.304092203646044,0.997742141044158,7.05839563508684,-0.646078418039986,-0.575180561933486,-0.527108593647251,0.6716438783796831,-0.330759818618408,-0.8790467870859751,-0.101017297115612,-0.636818168902831,0.221484548942757,-0.305540203951187,-0.191439334793666,-0.8874780352814301,-1.0433164778059372,-1.063158127740069,-0.124365172840117,-0.8024570175620781,-1.021203463637192,-1.214698698493162,-1.1452061188716298,-0.711819704932932,-1.3061084423571891,-0.526505226201726,-0.332311469908897,-0.3223819091215419,1.3387775320329411,0.110980774498028,0.110980645928917,-0.216545013446606,-0.065977812730888
Tl,1.1306791932378,0.7645354200759069,-0.2834232966308599,-0.216526978080128,-0.6363305053660151,-0.340438422589329,-0.6858765698107451,-0.6161516769680311,-0.2052281090299829,0.1787414818399899,-0.5742828236102651,-0.267323700464266,-0.238260717275504,0.078446050637045,0.161290944081388,0.096448713114019,-0.5992764761605001,-1.511111347431243,1.1078234188139942,1.108687727939848,1.109923802299638,1.112406387678642,1.115545693868498,1.119109288752459,1.1228531546155531,1.126605007191445,1.1301116916560812,1.133315054517199,1.1361533417615242,1.1386351996639992,1.1406926985759198,1.1424566053977252,1.143947985602862,1.145209089173691,1.146290717334924,1.14722417722656,1.148082832769864,1.148845800651494,1.149543750231872,1.150885087080138,1.152050148165398,1.152567262710791,1.153056807864105,1.153928785606159,1.1545524393919229,1.154991565592156,1.155255494620945,1.155305495758589,1.1553034428957227,1.1552267071924551,1.1551085161481511,1.1549212067664771,1.154804494754947,1.154780442440144,1.154752705749105,1.15485876109576,1.1550357719691808,1.1562475155325969,1.158214268286451,1.160805624233648,1.163000830447634,1.163988093866885,1.157182529080349,1.141642425408282,1.11954798961308,1.095125085487807,1.072588986062282,1.05593625760275,1.047585058601058,1.048669216465703,1.0588039441519692,1.076382297400827,1.099354858558376,1.124859444052815,1.2152585175962458,1.194118932539408,1.111211151862356,1.049035386550851,1.0936170076983922,1.19377922842063,-0.3807043844043541,0.108917114593117,-0.4394666209178421,2.827329379544744,-0.6223084040819731,-0.44780316079175,2.0983753861089007,0.442745019776957,-0.038012597189113,1.4695671605508471,1.81649172351224,-0.175181658767719,0.105734471692949,0.5846291825542851,1.613503286986488,0.073380570098754,0.08358681880111,0.079065177383821,0.442557884893241,0.9244312957876428,0.019982089704514,-0.176670753808717,0.0734566127269149,-0.016928228607805,0.7135209525685531,0.472282464018863,-0.445979687542315,-0.8368579815428111,-0.830532632215047,-0.8816435778169559,-0.329313663676221,-1.18299728423553,-0.101017297115612,-0.132372331238879,-0.091274612388515,-0.7045577273788359,0.121462204771794,-0.8874780352814301,-0.9043966207067772,-0.9919965148186812,0.493592783840316,-0.667284048384005,-0.5044670947006881,-0.50564314188863,-0.7664325345251651,-0.6931826187818441,-0.7304060388827328,-0.552065879245841,-0.309784257396232,-0.3223819091215419,0.814040707093278,0.227967603802974,0.227967320473358,-0.216545013446606,0.034176027655262
Pb,1.168510827721333,0.92869946733147,-0.285976343443932,-0.217125068115803,-0.141406778970225,-0.340438422589329,-0.9250790745846,-0.6777486777753241,0.932149177015912,0.252859952447826,-0.188240154770146,-0.288945650609778,-0.237180553535953,0.078446050637045,0.0516605340385519,0.096448713114019,-0.1275011144199719,-0.311215919815687,1.142992416236661,1.1438500607952808,1.144937736700977,1.1471776710187842,1.149968003117888,1.1531048814697349,1.15633632738849,1.159446332351917,1.162318850270797,1.164854881466469,1.167025232484856,1.168835657555431,1.170329214713964,1.171600008468427,1.1726698650972271,1.173582124792608,1.1744673322861008,1.175321047592137,1.1761799553379,1.177065275471977,1.1780108278234098,1.180028882801478,1.182153056289294,1.18324834539678,1.18428305710477,1.186317069610373,1.188094647076867,1.1896289562009852,1.190827754357746,1.1913049152734951,1.191685416277685,1.1923320911488702,1.19269346312593,1.192931013401449,1.193076233545271,1.193125464487719,1.1932203658022171,1.193343373468795,1.193571349855975,1.1946757130390773,1.1966263266999422,1.1994115522734228,1.202290615134722,1.2057179867027958,1.2025863434595472,1.190867283229959,1.171701677122292,1.148661787645555,1.125816058456528,1.107167640472707,1.0955946394304592,1.0928873823374672,1.098661626857417,1.112547295993551,1.132573248863257,1.155930018211904,1.255167961402314,1.246025524043711,1.170903048300813,1.109029098696544,1.1331989763803778,1.231726886518927,0.184583943953626,-0.1003745958015,-0.4394666209178421,2.159670875459479,-0.6223084040819731,-0.44780316079175,2.225079506773518,0.442745019776957,0.4941637634584779,1.4695671605508471,1.81649172351224,-0.1523521340878829,0.105734471692949,0.317792443211477,0.992662698759129,-0.100093672371547,-0.101741421979631,0.0087482238152419,0.5007345082594891,0.6746194469328549,-0.016281702722196,-0.026116546215201,0.106493547317266,0.09220627570609,0.6274444643722601,0.4286946865796311,-0.412629899126036,-0.776304529071232,-0.7611785662566941,-0.8663901360536791,-0.327867508734034,-1.0427124393972742,-0.101017297115612,-0.30052094379353,0.117231495165665,-0.6048033465219239,0.222037699632121,-0.8599445265257071,-0.8448595390928509,-0.9208349018972932,0.3949679391305301,-0.6267321576305831,-0.440973968082781,-0.330327731080447,-0.7403357552371409,-0.618351894084296,-0.659037972336313,-0.4731612546314,-0.364323824532157,-0.3223819091215419,0.462148244436541,0.308952290617613,0.308952641775567,-0.216545013446606,0.10603898052661
Bi,1.192423719415331,1.092863514587033,-0.2860846641046289,-0.217150700545904,0.353516947425564,-0.8383931302573031,-0.2074715602630369,-0.6654292776138651,0.43554782677052,0.4505092074020569,-0.2265497325939739,0.328044340916195,-0.248944323533906,0.26668583913926,0.270921354124224,0.353470436708143,-0.169128352220607,0.343272495247342,1.1781614136593273,1.178977196120328,1.179916410342596,1.181913581741082,1.18435478882832,1.18702905487458,1.1897476478593392,1.1922514886520792,1.194489575448166,1.1963212745928071,1.197786073241558,1.1989241236376231,1.19973978536684,1.200401442011572,1.200969927936801,1.2014519551413407,1.202018668680802,1.202628680026098,1.203400288265517,1.204318605648107,1.205379889564989,1.2078857017886842,1.21085681516236,1.212429654487782,1.214036778641993,1.217245226057021,1.2203259059439362,1.223065583935374,1.225409274765007,1.226446070482085,1.227344568996429,1.2288961498751492,1.230027173827121,1.230838229465208,1.23145268297524,1.231682045277625,1.2318483077722158,1.232209561318617,1.232496176004253,1.233571122673296,1.235283438117667,1.238145952619489,1.2413112917075142,1.246711902592748,1.2469473140455851,1.239046657345687,1.223195191371893,1.20209670900072,1.17959073447623,1.159574055059864,1.145238054162431,1.138847475955694,1.140654542564942,1.1506712320100478,1.1672220961669122,1.1881699150543992,1.290551591993259,1.296952745896988,1.2317596646697755,1.168676026378967,1.1755749663810922,1.2679753957471498,0.7498722723116059,-0.309666306196118,-0.4394666209178421,1.492012371374214,-0.6223084040819731,-0.44780316079175,2.351783627438134,0.442745019776957,1.026340124106071,1.4695671605508471,1.81649172351224,-0.106693084728211,0.300717932933174,0.5465096483624551,0.897148762108766,-0.226256757804494,-0.210879163772734,-0.056159733324984,0.151674768062003,0.174995749223277,-0.215732561069108,0.099345293446061,0.139530481907618,0.4007093996325221,0.3641516769483029,-0.246915863728466,-0.579378841207429,-0.6378966377076211,-0.622470434339987,-0.7947374138211379,-0.326421353791848,-0.6920003273016341,-0.101017297115612,-0.6571730009489211,0.169358022054212,-0.5715518862362869,0.318888176164288,-0.981091965050891,-0.9837793961920108,-1.063158127740069,-0.137650430143203,-0.190621472861324,-0.5288875280152671,-0.4478398723830329,-0.8024662069008359,-0.5788186810365339,-0.5876699057898931,-0.6009645198519751,-0.264729832370903,-0.3223819091215419,0.372728489277762,0.6140077406233471,0.614008237918761,-0.216545013446606,0.3958862237743781
Po,1.192686970750537,1.257027561842596,-0.285716215725908,-0.2032675355927889,-0.141406778970225,-0.340438422589329,0.031730944510817,-0.7033351242645071,0.403509029980495,0.6728646192255671,0.106448905413151,0.8203259129160341,-0.246236249825478,-0.203913632116276,-0.167600286047119,-0.160573010480104,0.21939253391865,0.5614353002683531,1.2133304110819942,1.2140691339149892,1.214965605503654,1.216861728170442,1.219167857006237,1.221631711747521,1.2240211959552418,1.226177879621818,1.2279354709326769,1.2292563441777842,1.2301386301866322,1.23061780565224,1.230807289577623,1.230760736735811,1.230650481646599,1.2305604446166831,1.2305470028199958,1.230686088495095,1.231059016013342,1.2316927039047811,1.2325456150380572,1.235036759341042,1.238288620171038,1.2401968913320849,1.2421880435607608,1.246359284629115,1.250522933886716,1.2545163346081911,1.258150850703124,1.2598230157276928,1.261365328211879,1.264033078449261,1.2662051976559991,1.26792472095925,1.269253223887162,1.269762618897286,1.270262540519698,1.27102123838604,1.271643429730521,1.272992145951221,1.2746757085480902,1.277330006037564,1.280601076394601,1.287264232315124,1.29026544083846,1.286006300471144,1.273745600964908,1.2552262879481422,1.233693972671205,1.212920495020782,1.1963896232660058,1.186549497320384,1.184497993540935,1.1904527304620438,1.2034603401358732,1.2217461806779288,1.324289472324162,1.348369652575778,1.291742741090859,1.229363307451199,1.217019615942229,1.303091139061992,1.315160600669587,-0.518958016590736,-0.4394666209178421,0.8243538672889491,-0.6223084040819731,-0.44780316079175,2.47848774810275,0.442745019776957,1.558516484753663,1.4695671605508471,1.81649172351224,-0.2893292821668969,0.133589251870124,0.317792443211477,0.610606952157677,-0.352419843237441,-0.328253716267204,-0.126476686893562,0.326204638160746,0.9244312957876428,-0.3607877307759541,-0.151578385876464,0.17256741649797,0.5226473932793331,0.265585659092155,-0.261860244564775,-0.54285288246579,-0.579196862352519,-0.5642625575535111,-0.738740985355228,-0.324975198849661,-0.6418985970022572,-0.101017297115612,-0.521769118207544,0.042765028182029,-0.51454938288948,0.325273921869705,-0.814317569159079,-0.6917641863713281,-0.758179786648407,0.193016363123254,-0.0412197700855579,-0.8219327277902221,-0.8302307321892881,-0.8216989031995061,-0.5610690751783559,-0.9112051408003312,-0.564766824857824,-0.287257044883568,-0.3223819091215419,0.3556951913261489,0.9414548920551092,0.941454707018178,-0.216545013446606,0.7421009706806091
At,1.206118161322318,1.454024418549272,-0.285637149550216,-0.189384370639674,-0.6363305053660151,-0.340438422589329,-0.2074715602630369,-0.742188617081415,0.7238969978807479,0.9199261879183572,0.436500652818443,1.8795830665092992,-0.243528176117049,-0.2980335263673839,-0.277230696089955,-0.160573010480104,0.3928393580879621,1.4340865203523931,1.24849940850466,1.249266664300808,1.25015584370359,1.25209285554255,1.2543716841126822,1.256805723119912,1.2591210455251551,1.261080829819897,1.262583669849639,1.2635499394870031,1.263971853353449,1.263916703599281,1.263494069765454,1.262791882483662,1.2620183019755578,1.261178549902582,1.26048221371126,1.260006277654679,1.2597539496998478,1.2598316666715672,1.260280682062955,1.2621463015148808,1.265211643633958,1.267149965367681,1.269299877159452,1.274057461933266,1.279092577090064,1.2842121241568272,1.289052482172095,1.2913403883096168,1.2935067537029628,1.297496819948414,1.3009260510806593,1.303780125598718,1.306111369042276,1.307102736918786,1.307982218293999,1.3095058507590749,1.3106794696677928,1.312880381356884,1.3147418747401531,1.3173491294465172,1.320496354338852,1.3277429643429042,1.332861598851454,1.3320075835328171,1.323447216366996,1.307948743685239,1.2880162523163607,1.2673244635271808,1.249175026272154,1.236529424199681,1.230761375252615,1.2327959163143591,1.241923739436262,1.256992907277756,1.3592616653500968,1.3948897109994451,1.3528905374424482,1.291784510839781,1.2635866379210348,1.3387732653335251,1.8804489290275672,-0.7282497269853551,-0.4394666209178421,0.156695363203684,-0.6223084040819731,-0.44780316079175,2.6051918687673665,0.442745019776957,2.090692845401256,1.4695671605508471,1.81649172351224,-0.06103403536854,0.1892988122244739,0.4321510457869661,1.04041966708431,-0.4470421573121509,-0.4106218232808681,0.143973134524048,0.374685157632619,1.080563701321886,-0.505842900482799,-0.026116546215201,0.205604351088321,0.651291976576719,-0.509631851910752,-0.276804625401083,-0.5063269237241521,-0.520497086997416,-0.5060546807670361,-0.682744556889317,-0.323529043907475,-0.59179686670288,-0.101017297115612,-0.550531380881366,-0.083827965690151,-0.457546879542673,0.331659667575123,-0.6475431732672661,-0.3997489765506439,-0.4532014455567461,-0.6379299749878711,-0.5392254460047771,-1.114977927565177,-1.1553582431391751,-0.768643189272139,-0.5433194693201769,-1.2204667625014851,-0.528569129863674,-0.309784257396232,-0.3223819091215419,0.3556951913261489,0.9414548920551092,0.941454707018178,-0.216545013446606,0.7421009706806091
Rn,1.367292448183679,1.6510212752559468,-0.285558083374525,-0.175501205686559,-1.131254231761806,-0.8383931302573031,-0.9250790745846,-0.8900214190189191,0.029723067430201,1.1793408350457848,0.7930744156402331,-1.4073901626821708,-0.240820102408621,-0.768632997622922,-0.8253827463041341,-0.8031273194654142,0.9201177035626712,2.306737740436434,1.2836684059273271,1.2844993922170118,1.2854518641826842,1.287465473386031,1.289824175991825,1.29233683105446,1.294652008907596,1.2965986506432257,1.297996970950887,1.29876145758287,1.2988785595310302,1.298410180844872,1.2974988652834398,1.296228902955915,1.29476661317474,1.2932675629013302,1.291863381264374,1.290668171298014,1.289724213772421,1.289138054216947,1.2889510959230042,1.2898370589880042,1.2922618624833178,1.294060188729134,1.2961085432897872,1.301003452313821,1.3065320920021408,1.312430051706154,1.3183028814251672,1.321188913629261,1.323961597646539,1.329238162988052,1.333938497824511,1.3380966716699692,1.341660631201824,1.34322639217188,1.3446333499557142,1.3471182906137409,1.3491594406600902,1.3528270182785151,1.355298146940681,1.358074850540057,1.3610644025688408,1.368442489454472,1.3750566630978471,1.3770505065307042,1.372111416646839,1.3599587338042671,1.342448052686609,1.32255095423562,1.303594263180872,1.288653262151548,1.279444687699983,1.277550102072855,1.2827712337346078,1.293910094853876,1.3913537954209552,1.441899454248624,1.413747153811411,1.3562864210079828,1.314810362097723,1.379552838215276,1.315160600669587,-0.9375414373799732,-0.4394666209178421,-0.51096314088158,-0.6223084040819731,-0.44780316079175,2.7318959894319828,0.442745019776957,2.622869206048848,1.4695671605508471,1.81649172351224,-0.06103403536854,0.050024911338599,0.6989877851297741,0.8016348254584029,-0.478582928670388,-0.492989930294531,-0.234656615460606,0.423165677104492,1.236696106856129,-0.6327661739762881,0.4255460765653461,0.238641285678673,0.7866431495246791,-1.28484936291366,-0.291749006237391,-0.469800964982513,-0.4617973116423139,-0.4478468039805609,-0.6267481284234071,-0.322082888965288,-0.5416951364035031,-0.101017297115612,-0.5792936435551881,-0.210420959562333,-0.400544376195866,0.338045413280541,-0.4807687773754541,-0.10773376672996,-0.148223104465084,-2.917650194186576,-0.7526564499701559,-1.227311920812243,-1.480485754089061,-1.1809302995827242,-0.5255698634619991,-1.5297283842026392,-0.4923714348695231,-0.332311469908897,-0.3223819091215419,0.3556951913261489,0.9414548920551092,0.941454707018178,-0.216545013446606,0.7421009706806091
Fr,1.380723638755459,-1.533761241501974,-0.28069551356951,-0.161618040733444,-0.6363305053660151,-0.8383931302573031,-0.6858765698107451,3.030390770823731,-0.6644508630203451,-1.204803302839627,-1.2137580842080211,-0.152771045400417,-0.238112028700192,2.807922983919164,2.7924207851094516,2.795176810852322,-1.487324215907377,-1.6420090304438502,1.318837403349993,1.318887379403958,1.31778598084535,1.3168247461961209,1.315791882969435,1.315083882063813,1.314770653492193,1.3149362628198331,1.31548502087743,1.316312141263605,1.317275837336181,1.318195400477083,1.3189636863745258,1.3195208274439731,1.3198838776190778,1.3200922746119852,1.32015723594489,1.320146208043922,1.3201727267397692,1.3202962189973375,1.320549552049612,1.3217208696916922,1.323891115244482,1.325426882201402,1.3272048636154428,1.331489145864236,1.3365482994183178,1.342172024442268,1.3481194174379771,1.3510851202992549,1.354079125280614,1.359847644182865,1.36534303239819,1.37036140631693,1.374906259289178,1.376970011573746,1.3789336801697392,1.3824412776076889,1.385470742766983,1.3912552157849951,1.39518052337957,1.398736335480454,1.4021033899988469,1.409804393817404,1.41733194609756,1.4215706876756182,1.4197382018044369,1.4108491350948995,1.395894166531038,1.377307432257179,1.3581391796205575,1.3413130778715578,1.329409139948598,1.323660475278578,1.324890245365199,1.3329988816991811,1.4250916757518568,1.485481403719218,1.4722743303193608,1.422869037955803,1.363705735175469,1.4169341133568818,-1.5112810411203148,-0.7282497269853551,2.25226643220394,-0.51096314088158,-0.6223084040819731,-0.44780316079175,-1.1959317511711232,-1.9677556434531465,-0.5701889578367061,-0.8759960598723291,-0.680729363320218,2.4502136794133933,2.3062621056897727,3.481713781133341,1.422475413685762,-0.478582928670388,-0.492989930294531,-0.234656615460606,0.471646196576365,1.392828512390372,-0.6327661739762881,3.63736917189369,0.271678220269024,3.1022456488776182,-0.8637268955104069,-0.306693387073699,-0.4332750062408751,-0.403097536287211,-0.3896389271940861,-0.5707516999574961,-0.320636734023101,-0.4915934061041261,-0.101017297115612,-0.6080559062290101,-0.337013953434515,-0.3435418728490579,0.344431158985958,-0.313994381483641,0.184281443090722,0.156755236626577,-1.371572159957444,-0.8238001179586161,-0.9977598476551952,-0.90921794716754,-0.754826597103554,-0.50782025760382,-1.182403793676728,-0.456173739875373,-0.354838682421562,-0.3223819091215419,0.3556951913261489,0.9414548920551092,0.941454707018178,-0.216545013446606,0.7421009706806091
